id,name,rating,userRatingCount,websiteUri,formattedAddress,latitude,longitude
"ChIJFbj8zLJjwokRkrBJ0nCREmA","The wax lounge nyc","4.9","234","https://www.thewaxloungenyc.com/","246-16 Jericho Tpke, Floral Park, NY 11001, USA","40.7247954","-73.72185879999999"
"ChIJH7BviKRjwokRivjI3oyPdNk","Shangri-La Foot Massage Spa","3.6","17","","219-43 Jamaica Ave, Jamaica, NY 11428, USA","40.719043899999996","-73.734858"
"ChIJl34Igk9iwokRDGVHYOGNH2Y","New Bellrose Nails & Spa","3.6","146","","250-64 Jericho Tpke, Floral Park, NY 11001, USA","40.7265586","-73.7140502"
"ChIJF8OPXQBhwokRXBRaTTgN0IQ","H NAIL BAR & LASH","4.1","147","https://abcsalon.net/feedback/appointment?appid=uoLAB8Z","204-09 Hillside Ave., Hollis, NY 11423, USA","40.7208992","-73.76132059999999"
"ChIJy0troFljwokRgFdQ_lXOFuY","Angel SPA Massage","4.1","13","https://xinj776.wixsite.com/angelspa","90-49 Springfield Blvd Suite 202, 2nd FL, Jamaica, NY 11428, USA","40.7258863","-73.7401094"
"ChIJRxfukzZhwokRaCFI73y7VIQ","Ikea Beauty Bar","4.4","43","https://instagram.com/ikea_styles?igshid=1ebnwfguj0vux","205-09 Hillside Ave., Hollis, NY 11423, USA","40.7212639","-73.7603163"
"ChIJY4H5xpNjwokR0mGdS_f4tdo","Heaven Foot Spa","3.5","91","","224-19 Union Tpke, Oakland Gardens, NY 11364, USA","40.7362146","-73.7460775"
"ChIJlyQ1U-ljwokRMmUgy1iA8tw","FINEST FADES BARBERSHOP","4.4","20","","246-10 Jericho Tpke, Bellerose, NY 11001, USA","40.724826799999995","-73.7221145"
"ChIJ2-5wePRjwokRmGzjCwOxKNY","Bella’s Image Aesthetics","4.7","98","http://www.linktr.ee/MSBELLAIMAGE","249-12 Jericho Tpke, Floral Park, NY 11001, USA","40.725935899999996","-73.7176102"
"ChIJv2J83XJhwokRNdie-WDnOwc","GQ Barbershop","4.6","259","","202-23 Hillside Ave., Hollis, NY 11423, USA","40.7207004","-73.7614464"
"ChIJqTD1UrVjwokRfoyv2OeUIgg","Curves By Daisy","4.9","74","http://curvesbydaisy.com/","216-18 Jamaica Ave, Queens Village, NY 11428, USA","40.7174723","-73.7380927"
"ChIJI7YdC_NiwokRUOKcfAZk930","Push Fitness Club of New Hyde Park","3.7","241","http://www.pushfitnessclub.com/","15 Jericho Tpke, New Hyde Park, NY 11040, USA","40.731051199999996","-73.69321699999999"
"ChIJZ8GRig5jwokR55dykKC_kk4","Brotherhood Barber Shop","4.5","171","https://www.tiktok.com/@brotherhoodbarber8","265-03 Hillside Ave., Queens, NY 11004, USA","40.7385562","-73.7035961"
"ChIJ6Quu9G5iwokRz0WboygBjD8","BARE NY Laser Hair Removal & Aesthetics | New York's #1 Best Laser Hair Removal Spa","4.6","270","http://www.bare-ny-laser-hair-removal.com/","253-15 80th Ave Suite 211, Floral Park, NY 11004, USA","40.743818399999995","-73.7168532"
"ChIJ29Qv1X9iwokRtAMoxQnEegg","Somatic Massage Therapy & Spa","4.7","221","https://somaticmassagepc.com/","113 Jericho Tpke, Floral Park, NY 11001, USA","40.728132599999995","-73.7073133"
"ChIJ1wCaaEJiwokR9lqg_Vir6-8","Bhattis unisex salon","4.1","350","","251-20 Hillside Ave., Bellerose, NY 11426, USA","40.7355853","-73.71580519999999"
"ChIJHR4ThxFjwokRp8ZxPfGU5EI","156 Nail Spa","4.4","240","","156 Tulip Ave, Floral Park, NY 11001, USA","40.7241204","-73.7032973"
"ChIJS36S_WFiwokRyWutvur8-10","Mehak Beauty Parlor","3.2","183","https://www.mehakbeautysalon.com/","260-13 Hillside Ave., Floral Park, NY 11004, USA","40.7376846","-73.7078981"
"ChIJV7zIABtjwokRgYIleUisq3s","Sidhu’s Barber Shop","4.2","169","","83-51 268th St, Queens, NY 11004, USA","40.7392348","-73.7009866"
"ChIJqbwE3YhiwokRa8rLAYfP6io","Touch of Class II","4.8","439","","18 Jericho Tpke, New Hyde Park, NY 11040, USA","40.7305756","-73.6939723"
"ChIJGeW9NfRiwokR9sVYmJEWOqs","Salon 311","4.7","123","https://www.facebook.com/salon311fp/","311 Jericho Tpke, Floral Park, NY 11001, USA","40.730184699999995","-73.69752609999999"
"ChIJm5hVzm9iwokRYaEIBJvyax4","Glen Oak Nail's","3.8","175","http://glenoaknails.com/","256-25 Union Tpke, Glen Oaks, NY 11004, USA","40.7460804","-73.71485059999999"
"ChIJVVWpIsisw4kRA8eQkoPUcw8","Al Bundie's Nail Designs","4.8","81","https://bundiedidit.as.me/","534 Norwood St, East Orange, NJ 07018, USA","40.747625899999996","-74.2272246"
"ChIJ6z8iW4asw4kRxxCE3f2ozuQ","Moxie Salon and Beauty Bar - South Orange, NJ","4.6","241","https://moxiesalonandbeautybar.com/south-orange-nj","9 W South Orange Ave, South Orange Village, NJ 07079, USA","40.7467642","-74.2603982"
"ChIJjxThl1arw4kRwKITOkaIou8","Bella Afro Hair Braiding","4.4","95","https://book.bellaafricanhairbraiding.com/salespage","230 Rhode Island Ave, East Orange, NJ 07018, USA","40.7532813","-74.2246108"
"ChIJRQ7ev1BZwokR_qoaTmLej20","Classic Man Cut & Shave (Maplewood)","4.3","101","https://www.classicmancutandshave.com/maplewood-nj-barbershop/","185 Maplewood Ave, Maplewood, NJ 07040, USA","40.7303862","-74.2785839"
"ChIJJz3OFIasw4kRvPGmbLvUDBI","SUPERCUTS","4.7","584","https://www.supercuts.com/locations/nearme/haircut/nj/south-orange/7-sloan-st/82380","7 Sloan St, South Orange Village, NJ 07079, USA","40.746147099999995","-74.2602783"
"ChIJlxPsUpGrw4kRjSzU1B9ryfM","Magical Eyebrow Threading","4.9","83","https://zzmaps.xyz/business/magical-eyebrow-threading-U1B9ryfM","4 S Valley Rd, West Orange, NJ 07052, USA","40.7668281","-74.2501169"
"ChIJWW_e60Ssw4kRZy9pFYekNzs","Kim's Nails","3.8","97","http://kimsnails0392.setmore.com/","173 Maplewood Ave, Maplewood, NJ 07040, USA","40.730805499999995","-74.27833989999999"
"ChIJ-f9WW4asw4kRbv7qz3bsxQ4","7's Barbershop","4.4","173","https://southorangebarbershop.com/","10W S Orange Ave, South Orange Village, NJ 07079, USA","40.7464441","-74.2606423"
"ChIJw6_V2CWtw4kR1SEFPmbgPPE","Classic Man Cut & Shave (South Orange)","5","36","https://booksy.com/en-us/instant-experiences/widget/1328512?instant_experiences_enabled=true&ig_ix=true","15 Village Plaza Suite #SF1, South Orange Village, NJ 07079, USA","40.745197999999995","-74.25912079999999"
"ChIJozVLs0Ssw4kRckk-tNB4Aao","Victory Hair Salon","4.9","56","http://www.victoryhairsalon.com/","1 Durand Rd or 2 Depot plaza, We are located behind Valley National Bank @ the Maplewood Train Station, Durand Rd, Maplewood, NJ 07040, USA","40.7314708","-74.275444"
"ChIJm5lq2IWsw4kRBYJPCLUucu0","Gladys Nail Salon","4.4","163","http://gladysnailsalon.com/","53 S Orange Ave, South Orange Village, NJ 07079, USA","40.746269399999996","-74.25885550000001"
"ChIJYb6FaaNUwokREnOoAbiULGQ","Planet Fitness","4.1","1023","https://www.planetfitness.com/gyms/east-orange-nj?utm_medium=organic&utm_source=extnet","60 Sussex Ave, East Orange, NJ 07018, USA","40.7553827","-74.200774"
"ChIJofY3lUqrw4kRNyBfVflVX0w","Yasmin's Beauty Salon","4.6","1740","https://yasminbeautysalon.com/?fbclid=PAQ0xDSwK48p1leHRuA2FlbQIxMQABp7whit6JMzItNsZqKuqb4RBmIS00-wyrforutbQea6yRQdTVanfTyJEP83BN_aem_Ldt41CPlb9Tqpp7DCUTeGA","11 N Harrison St, East Orange, NJ 07017, USA","40.767817199999996","-74.2194858"
"ChIJmZIis0etw4kRCblJTPTGDtA","SysyBraid","4.6","131","https://book.sysybraids.com/sysyhome","756 S Orange Ave, Newark, NJ 07106, USA","40.7449642","-74.2186108"
"ChIJF67OzFKrw4kR37Rqlqg8nzM","Crystal Plus Nail Salon","3.6","287","https://walkpit.com/crystal-plus-nail-salon-lqg8nzm","405 Central Ave, East Orange, NJ 07018, USA","40.756603999999996","-74.2181294"
"ChIJY5NgkItUwokR8gGdrdq6b8Q","Le Cache Hair & Nail Salon Inc","4.7","690","https://lecachesalon.com/","172 Bloomfield Ave, Newark, NJ 07104, USA","40.759397299999996","-74.1760249"
"ChIJxZXh9cdUwokRuK4IyNVQ1_s","D'sanchez Barbershop","4.6","251","","299 Park Ave, East Orange, NJ 07017, USA","40.7665437","-74.20508130000002"
"ChIJQ5riR5hUwokR0G95ObHrzTI","Blessed Beauty Salon","4.3","296","https://walkpit.com/blessed-beauty-salon-obhrzti","512 Orange St, Newark, NJ 07107, USA","40.7536838","-74.1921827"
"ChIJfxd_6odVwokRpxORaQ7DeOM","Platinum Doobies","4","369","http://instagram.com/platinumdoobiesalon","535 Central Ave, Newark, NJ 07107, USA","40.7490844","-74.1960525"
"ChIJZ-XcCbhUwokRoLBMAr1a11I","Superstar Dominican II Hair Salon","4.5","115","","303 Park Ave, East Orange, NJ 07017, USA","40.766525","-74.20514519999999"
"ChIJ3Zsdt4pVwokRnV_8ofDvnGM","Ulta Beauty","4","353","https://www.ulta.com/stores/kearney-nj-1428","175 Passaic Ave Ste 9, Kearny, NJ 07032, USA","40.7613935","-74.160736"
"ChIJ-3zkaPlVwokRAlbGR7NVSEY","Hand & Stone Massage and Facial Spa","4.2","192","https://handandstone.com/locations/kearny/?utm_source=google&utm_medium=organic&utm_campaign=businesslisting","175 Passaic Ave Suite 10, Kearny, NJ 07032, USA","40.7614291","-74.16078"
"ChIJsRpRqqBVwokRaG3LqXKdGVw","Fait Maison","5","60","https://www.faitmaison.biz/","73-87 Clay St Retail # 3, Newark, NJ 07104, USA","40.74958530000001","-74.1687594"
"ChIJWYaIovVVwokROcPAkdJsNDU","European Wax Center","4.9","514","https://locations.waxcenter.com/nj/kearny/kearny-kearny-commons-0494.html?utm_source=google&utm_medium=search&utm_content=local-listing&utm_campaign=gmb-listing&utm_term=ewc-gmb","175 Passaic Ave, Kearny, NJ 07032, USA","40.7612929","-74.1600993"
"ChIJySRHIABVwokRV-U-A8JHR6Q","Bella's Nail Salon & Spa","4.8","65","","504 Kearny Ave, Kearny, NJ 07032, USA","40.7680803","-74.1463156"
