id,name,rating,userRatingCount,websiteUri,formattedAddress,latitude,longitude
"ChIJ0ZKIQRlnZIgRCTOakCOpiHg","Dozen Bakery","4.7","897","http://www.dozen-nashville.com/","2522 Grandview Ave, Nashville, TN 37211, USA","36.1174584","-86.7495735"
"ChIJUWzPp_RlZIgRHcGR4gRZcSQ","Krispy Kreme","4.1","1765","https://site.krispykreme.com/tn/nashville/408-thompson-lane?y_source=1_MTE4OTc4NTktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","408 Thompson Ln, Nashville, TN 37211, USA","36.111428","-86.746636"
"ChIJ_5FvWMFlZIgR7hRUaA5UR9U","The Pfunky Griddle","4.3","1337","http://www.thepfunkygriddle.com/","2800 Bransford Ave, Nashville, TN 37204, USA","36.116430400000006","-86.765979"
"ChIJlbKltcBlZIgRQmDcGRtMso8","Logan's Roadhouse","3.8","3081","https://logansroadhouse.com/locations/us/tn/nashville/727-thompson-lane/","727 Thompson Ln, Nashville, TN 37204, USA","36.1119517","-86.7666287"
"ChIJG8sRyfRlZIgRwvJjy4DOJHM","White Castle","3.9","3575","http://www.whitecastle.com/","2901 Nolensville Pk, Nashville, TN 37211, USA","36.110493","-86.7453957"
"ChIJV4ve-fBlZIgRkV5vYEW51K4","Brooklyn Pizza and Cafe","4.4","770","https://www.brooklynpizzacafenashville.com/?utm_source=gbp","2428 Nolensville Pk, Nashville, TN 37211, USA","36.119352","-86.748983"
"ChIJ_bCosJ9pZIgROC2LYRHUaeE","The Nashville Jam Co.","4.2","1012","https://nashvillejamco.com/","2806 Columbine Pl, Nashville, TN 37204, USA","36.115548499999996","-86.7648064"
"ChIJb9bo-19vZIgRBcgWAv_g4Jo","House of Kabob","4.5","2590","https://houseofkabobtn.com/?utm_source=google","407 W Thompson Ln, Nashville, TN 37211, USA","36.1106067","-86.74637849999999"
"ChIJ3XivrVFvZIgR8ecOLIZQoUY","OSH Restaurant & Grill","4.7","1111","https://slicelife.com/restaurants/tn/nashville/37211/osh-restaurant-grill/menu","216 Thompson Ln, Nashville, TN 37211, USA","36.1112402","-86.7412674"
"ChIJ8c2oJMdlZIgRf1XrMsh7tjM","Sunflower Cafe","4.8","1911","https://sunflowercafenashville.com/","2834 Azalea Pl, Nashville, TN 37204, USA","36.113296","-86.7678353"
